protocol,fold_id,test_environment,fit_trajectories,calibration_trajectories,test_trajectory,covariance_input,method,agaci_aggregation,alpha,target_coverage,n_calibration,n_test,coverage,absolute_coverage_gap,median_log_6d_volume,mean_log_6d_volume,median_log_task_volume_m3,mean_log_task_volume_m3,coverage_per_median_volume,mean_radius,mean_effective_alpha,rolling_coverage_mae_100,longest_miss_streak
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,openvins_full_6d,ACI,none,0.1,0.9,2245,2212,0.7671790235081374,0.13282097649186264,-7.175119698155836,-1.804935383300996,2.2955746791232965,4.794453934211932,1002.3320367432533,576.9340597063244,0.1572879746835444,0.21478939895882634,35
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,2245,2212,0.7857142857142857,0.11428571428571432,-7.099829902215214,-2.5624258779271942,2.3000704527900298,4.415708686898833,952.0978807293291,612.3219353362255,0.25380345142245736,0.17037860861334603,80
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,openvins_full_6d,ACI,none,0.2,0.8,2245,2212,0.7025316455696202,0.09746835443037982,-7.228009001683372,-2.533420228112223,2.2780024617035286,4.430211511806319,967.7213361640086,599.0093795777711,0.25521699819168187,0.20992901088499766,40
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,2245,2212,0.7527124773960217,0.047287522603978394,-7.176734534173772,-2.9529860977822757,2.26198879841658,4.220428576971293,985.020618998197,595.6983354973373,0.27871563473390115,0.14774254614292484,89
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,openvins_full_6d,ACI,none,0.4,0.6,2245,2212,0.5650994575045208,0.03490054249547914,-7.342810448230603,-3.372743781898224,2.2257718566979037,4.010549734913318,873.1059537485374,586.8319277943509,0.3248227848101267,0.14706105063890204,54
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,2245,2212,0.4267631103074141,0.17323688969258588,-8.394046027568692,-8.13975271438353,1.7936075389523474,1.6270452686706651,1886.5778983391958,120.28221541841317,0.3234099336326646,0.32024136299100814,412
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,openvins_full_6d,ACI,none,0.5,0.5,2245,2212,0.4986437613019892,0.0013562386980108254,-7.429312072813683,-3.279747627235195,2.179482945182048,4.057047812244833,840.0393444949784,608.7337376266382,0.3363833634719712,0.11382867960246108,65
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,2245,2212,0.3358951175406872,0.16410488245931282,-8.36913441892857,-9.339298813724518,1.7394169037980944,1.027272219000171,1448.3468781704942,23.545863374338996,0.3525252839916031,0.3022148603880739,500
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,ACI,none,0.01,0.99,2245,2212,0.9977396021699819,0.0077396021699819295,-12.141714999506993,-12.234550416587073,-2.1857348051600436,-2.2321525137000826,187110.0158918566,2.581878565081567,0.09848851717902413,0.010397539044013615,2
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,2245,2212,1.0,0.010000000000000009,-13.027910191538373,-12.838794598261824,-2.6288324011757336,-2.5342746045374596,454935.16421027196,2.349058614933009,0.16959150220592192,0.010000000000000453,0
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,ACI,none,0.05,0.95,2245,2212,0.9620253164556962,0.012025316455696267,-13.70667354268808,-13.51601179661533,-2.9682140767505865,-2.8728832037142134,862817.9783597515,2.0880161716822694,0.21939556962025336,0.05967818267865619,22
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,2245,2212,0.9660940325497287,0.016094032549728743,-14.558463373666152,-14.5166098200978,-3.3941089922396226,-3.373182215455447,2030858.6996757889,1.7990200828996312,0.4166130975842227,0.03413156649313798,5
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,ACI,none,0.1,0.9,2245,2212,0.9136528028933092,0.013652802893309168,-14.199978988630736,-14.069720397177075,-3.214866799721915,-3.1497375039950857,1342003.6863158322,1.905131945121768,0.3136283905967452,0.10684808329389517,50
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,2245,2212,0.9394213381555153,0.039421338155515295,-14.84559735002768,-14.875122630081211,-3.537675980420387,-3.5524386204471523,2631609.4075937774,1.7029719043037939,0.4728345628650613,0.055982016090866345,7
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,ACI,none,0.2,0.8,2245,2212,0.8096745027124774,0.009674502712477384,-14.573247895501536,-14.586586502258,-3.4015012531573148,-3.408170556535546,1727394.7989648331,1.7619958918229917,0.4140967450271249,0.16665877898722217,53
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,2245,2212,0.8783905967450272,0.07839059674502713,-14.971441689153902,-15.09057304644085,-3.6005981499834974,-3.6601638286269718,2790629.5566537506,1.6455478112329653,0.504440821842592,0.09559867486985364,15
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,ACI,none,0.4,0.6,2245,2212,0.6066907775768535,0.006690777576853546,-14.967526848384988,-15.137047678718554,-3.5986407295990417,-3.6834011447658233,1919913.715738071,1.6248579224052966,0.5097124773960213,0.20433506862281134,90
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,2245,2212,0.635623869801085,0.035623869801085006,-15.112496156012362,-15.269632074965035,-3.6711253834127278,-3.749693342889063,2325272.665801156,1.5998673532283287,0.5319745445638459,0.09963558920965468,31
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,ACI,none,0.5,0.5,2245,2212,0.505877034358047,0.005877034358046984,-15.056157627043438,-15.301188639964291,-3.642956118928266,-3.7654716253886917,1749247.0089687195,1.5833649794435876,0.5382594936708858,0.21440132513014687,104
same_environment,same_environment:OV_MH_02_easy,MH,OV_MH_01_easy|OV_MH_04_difficult|OV_MH_05_difficult,OV_MH_03_medium,OV_MH_02_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,2245,2212,0.5031645569620253,0.0031645569620253333,-15.155888127842587,-15.327143935449735,-3.692821369327841,-3.7784492731314154,1922333.0114318514,1.584896760606434,0.540526990759659,0.10271651680075729,38
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,ACI,none,0.01,0.99,1591,2245,0.9701559020044543,0.01984409799554565,-8.199083805987033,-8.092533091210992,1.749329459034925,1.783258728885687,3529.054649205459,16.94314487614051,0.048320623608018545,0.03342963653308507,21
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,1591,2245,0.97728285077951,0.012717149220489943,-8.301991618178509,-8.191090996163664,1.6911458246438933,1.7339797764093507,3940.3012503048108,16.66875068522711,0.06575171001828509,0.027958993476235188,21
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,ACI,none,0.05,0.95,1591,2245,0.9296213808463252,0.020378619153674782,-8.62862886655784,-8.589834091761551,1.4815491541534591,1.5346082286104086,5196.034271204965,15.62760627673767,0.12802739420935424,0.06904473438956209,21
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,1591,2245,0.9407572383073497,0.009242761692650259,-9.27949196978923,-9.354936061205374,1.1607323088080346,1.1520572438884966,10081.141854631098,13.94020731071118,0.28013134576345733,0.045615097856477334,21
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,ACI,none,0.1,0.9,1591,2245,0.8792873051224944,0.0207126948775056,-9.004978395671099,-8.95018393365791,1.3326569071001906,1.354433307662229,7160.498034940058,14.759022550654848,0.1975688195991092,0.10609506057781926,28
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,1591,2245,0.8922048997772829,0.007795100222717122,-9.650489493271497,-9.947429176634948,0.9970022233066658,0.8558106861737094,13855.39586328725,12.849597454552761,0.3790702593600317,0.05496272134203177,21
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,ACI,none,0.2,0.8,1591,2245,0.7790645879732739,0.020935412026726108,-9.522559582473729,-9.539643286951819,1.09228026775485,1.0597036310152745,10645.560793247643,13.509164866551789,0.3111447661469935,0.16886300093196654,63
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,1591,2245,0.800890868596882,0.0008908685968819219,-9.89891322796094,-10.363635786170434,0.8741530249559659,0.6477073814059665,15944.714003031335,12.140621991289251,0.44551886432302074,0.06449207828518179,21
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,ACI,none,0.4,0.6,1591,2245,0.6075723830734967,0.007572383073496725,-9.971382087226885,-10.331421953734045,0.8470061364010668,0.6638142976241601,13005.116363683865,12.081873886489724,0.4488632516703785,0.21101118359739068,112
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,1591,2245,0.6427616926503341,0.04276169265033414,-10.130130464212822,-10.662928383361239,0.7973512783368193,0.4980610828105633,16125.372187780384,11.649802718802878,0.4885945753889132,0.09091332712022376,21
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,ACI,none,0.5,0.5,1591,2245,0.5216035634743875,0.02160356347438752,-10.194902903482701,-10.604739054839056,0.7626010497478068,0.5271557470716552,13961.453180234175,11.606308039923618,0.4921180400890865,0.21388630009319676,123
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,openvins_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,1591,2245,0.5567928730512249,0.056792873051224935,-10.206443180560015,-10.746837639337055,0.7838764843936001,0.45610645482265466,15076.329509073894,11.519610815317153,0.49788495141992256,0.10287511649580622,29
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,ACI,none,0.01,0.99,1591,2245,0.999554565701559,0.009554565701558992,-8.816873392136928,-8.654297140011543,-0.46461698690004294,-0.38332886083735046,6744.1305578301135,5.99754907863385,0.11377683741648052,0.00953401677539654,1
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,1591,2245,1.0,0.010000000000000009,-9.271258191690256,-9.782487213614882,-0.6918093866767068,-0.9474238976390196,10628.115684396147,5.163107853491307,0.34522438083272644,0.010000000000000455,0
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,ACI,none,0.05,0.95,1591,2245,0.9884187082405346,0.038418708240534616,-9.987016684285226,-10.507618652618003,-1.049688632974192,-1.3099896171405794,21490.533332649444,4.562477547483999,0.44286636971045673,0.047628145386766456,11
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,1591,2245,0.9839643652561247,0.033964365256124784,-13.568080263654137,-12.960187354578146,-2.840220422658647,-2.5362739681206525,768283.9473399039,3.264571259897168,0.7048038751965914,0.03460857409133321,2
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,ACI,none,0.1,0.9,1591,2245,0.9403118040089087,0.04031180400890866,-12.481709072538862,-12.449195909866088,-2.297034827101009,-2.2807782457646217,247747.48981432326,3.537261711189732,0.636574610244989,0.06702702702702723,18
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,1591,2245,0.9456570155902004,0.04565701559020041,-13.653775725434173,-13.430840823780207,-2.883068153548664,-2.771600702721682,804438.9741888497,2.9796977972951795,0.7615802387617772,0.04655172413793145,9
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,ACI,none,0.2,0.8,1591,2245,0.8574610244988864,0.05746102449888635,-13.977435506295228,-13.34148212360043,-3.0448980439791926,-2.7269213526317935,1008178.6588600861,3.0543472327414727,0.7331224944320713,0.09321062441752116,26
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,1591,2245,0.8645879732739421,0.06458797327394206,-13.936616770447788,-13.737173258392255,-3.024488676055473,-2.924766920027706,975899.1727405493,2.805938951488798,0.7997832759717246,0.06623485554520069,15
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,ACI,none,0.4,0.6,1591,2245,0.6939866369710468,0.09398663697104681,-14.559244395744303,-13.918110429780167,-3.3358024887037296,-3.0152355057216624,1459992.4493581438,2.7242047672017295,0.8121015590200445,0.15004193849021458,48
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,1591,2245,0.6993318485523385,0.09933184855233856,-14.428113244663612,-14.005913419947152,-3.270236913163384,-3.0591370008051544,1290426.5012639947,2.6691873571168965,0.8279117727861572,0.11206430568499559,31
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,ACI,none,0.5,0.5,1591,2245,0.6080178173719376,0.10801781737193761,-14.624814659444159,-14.046355836707852,-3.368587620553658,-3.0793582091855045,1365817.306677364,2.6490021741539,0.8309153674832963,0.1657781919850887,55
same_environment,same_environment:OV_MH_03_medium,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_05_difficult,OV_MH_04_difficult,OV_MH_03_medium,empirical_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,1591,2245,0.5879732739420935,0.08797327394209353,-14.816350199051378,-14.12767592863401,-3.4643553903572677,-3.1200182551485827,1599619.60881781,2.6132006709591753,0.838201535922729,0.12699906803355093,40
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,ACI,none,0.01,0.99,1806,1591,1.0,0.010000000000000009,-3.0766747606406035,-3.2260238716464107,4.520416319244461,4.357377252174118,21.686170660613556,27.459984752856148,0.08950000000000075,0.010000000000000453,0
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,1806,1591,1.0,0.010000000000000009,-3.5581674101549154,-4.0246028447900635,4.038977768476159,3.9580877656022913,35.09881643683182,24.309118129288414,0.24697932887402094,0.010000000000000453,0
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,ACI,none,0.05,0.95,1806,1591,0.9824010056568196,0.03240100565681969,-4.348792624224171,-5.050124893488421,3.585485818385953,3.4453267412531132,76.02307604024061,20.725080999744783,0.4019688874921358,0.04408176943699767,7
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,1806,1591,0.9742300439974858,0.02423004399748585,-7.759624359302226,-7.233600628869884,2.429199538092748,2.3535888735623804,2283.6185355714497,14.913995066329836,0.6391189971894833,0.02835790884718536,1
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,ACI,none,0.1,0.9,1806,1591,0.9321181646763043,0.03211816467630424,-7.480587681896136,-6.640149939811081,2.50486329109032,2.6503142180917822,1652.9089186972096,16.223883317814572,0.5809648020113141,0.07608579088471865,18
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,1806,1591,0.9472030169704588,0.04720301697045881,-7.975015177890185,-7.71573975430831,2.212863682579723,2.1125193108431675,2753.899945941417,13.595605316549875,0.6920675343495866,0.04630697050938378,2
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,ACI,none,0.2,0.8,1806,1591,0.8296668761785041,0.029666876178504054,-8.043408608961002,-7.750245808978387,2.1936746346926395,2.0952662835081295,2582.924585528364,13.447629805969427,0.6972470144563172,0.09930965147453095,20
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,1806,1591,0.8761785040854808,0.07617850408548077,-8.1067927549817,-8.043006224691862,1.9209100208390018,1.9488860756513917,2906.216429021103,12.729396708400351,0.7275510000891395,0.07143431635388776,3
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,ACI,none,0.4,0.6,1806,1591,0.6184789440603394,0.018478944060339453,-8.295592865296776,-8.26392427351379,1.8554448518901694,1.8384270512404268,2477.736532782542,12.21373282189755,0.745141420490258,0.09889410187667567,30
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,1806,1591,0.6530483972344437,0.05304839723444377,-8.465674321963274,-8.379387883078431,1.8061561973357545,1.7806952464581065,3101.2802364625277,11.983865568059624,0.7558783111787533,0.05602546916890098,12
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,ACI,none,0.5,0.5,1806,1591,0.5122564424890006,0.012256442489000596,-8.472449063343744,-8.426448960310486,1.7626984000586345,1.7571647078420798,2449.205948239708,11.854621597369754,0.7594311753614081,0.10147453083109924,41
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,1806,1591,0.5059710873664363,0.005971087366436256,-8.50871364407035,-8.476822099876106,1.7679827167506277,1.7319781380592696,2508.4941030924047,11.786519012777822,0.7626077481861387,0.0564879356568365,32
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.01,0.99,1806,1591,0.9930861093651792,0.0030861093651791682,-8.297325891935058,-7.90883594294365,-0.709000572175901,-0.5147555976801973,3985.380180733991,8.258971488190536,0.07558422375864383,0.010676943699732214,2
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,1806,1591,1.0,0.010000000000000009,-8.672912309142077,-8.441156834225142,-0.8967937807794106,-0.7809160433209428,5842.489733153579,7.5455659259892025,0.10853454299898163,0.010000000000000453,0
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.05,0.95,1806,1591,0.9509742300439975,0.0009742300439975482,-9.487478428376086,-9.379211125328533,-1.304076840396415,-1.2499431888726387,12546.664267687127,6.369896035480944,0.1450801382778129,0.05042225201072395,12
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,1806,1591,0.9792583280955374,0.02925832809553741,-9.880517631164384,-9.952729848462935,-1.500596441790564,-1.5367025504398388,19140.424228452946,5.945916155171921,0.23790858895022612,0.03395442359249367,2
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.1,0.9,1806,1591,0.8975487115021998,0.002451288497800186,-9.812489592028031,-9.774378204700545,-1.4665824222223875,-1.4475267285586448,16389.590826330183,5.973847868073779,0.18962602137020748,0.09048927613941025,31
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,1806,1591,0.9358893777498428,0.0358893777498428,-10.214998424276486,-10.573225556465593,-1.6678368383466147,-1.8469504044411689,25558.888678714633,5.429752773113719,0.3058608453258367,0.051501340482574015,2
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.2,0.8,1806,1591,0.7913262099308611,0.008673790069138931,-10.152334811965357,-10.387080555464072,-1.6365050321910504,-1.7538779039404084,20298.247224308245,5.442853126461671,0.2587366436203646,0.14917560321715828,44
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,1806,1591,0.8654934003771213,0.06549340037712126,-10.43564756340049,-10.901731362171882,-1.778161407908617,-2.011203307294313,29471.8849042937,5.136901207282013,0.33676072531440043,0.09082439678284213,12
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.4,0.6,1806,1591,0.5788812067881836,0.021118793211816422,-10.946570186982422,-11.12134346007972,-2.033622719699583,-2.1210093562482313,32856.740558388905,4.880918943961941,0.3557888120678818,0.18855227882037545,130
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,1806,1591,0.6272784412319296,0.027278441231929573,-10.743866052110953,-11.174568383092655,-1.9322706522638482,-2.1476218177546995,29071.14266333367,4.919680184053927,0.36349368807907884,0.08196380697050956,21
same_environment,same_environment:OV_MH_04_difficult,MH,OV_MH_01_easy|OV_MH_02_easy|OV_MH_03_medium,OV_MH_05_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.5,0.5,1806,1591,0.4732872407291012,0.026712759270898778,-11.244358820310616,-11.412202069488847,-2.18251703636368,-2.266438660952796,36181.60139203114,4.669137660436414,0.3911407919547453,0.18580428954423603,158
